latitude,longitude,elevation,speed_measured,timestamp,discipline_from_name,tf_id
46.4995289,8.3035887,1356.721,31.1,20240127T144235900000,XC,11783
46.4995337,8.3035985,1356.582,31.4,20240127T144236000000,XC,11783
46.4995381,8.3036073,1356.541,31.0,20240127T144236100000,XC,11783
46.4995432,8.3036157,1356.476,30.7,20240127T144236200000,XC,11783
46.4995483,8.3036233,1356.646,30.1,20240127T144236300000,XC,11783
46.4995529,8.30363,1356.889,28.9,20240127T144236400000,XC,11783
46.4995583,8.3036379,1357.032,29.3,20240127T144236500000,XC,11783
46.4995626,8.3036452,1357.056,28.6,20240127T144236600000,XC,11783
46.499568,8.3036527,1357.114,28.8,20240127T144236700000,XC,11783
46.4995731,8.3036594,1357.266,28.3,20240127T144236800000,XC,11783
46.4995782,8.3036652,1357.351,27.5,20240127T144236900000,XC,11783
46.4995828,8.3036723,1357.471,27.4,20240127T144237000000,XC,11783
46.4995869,8.3036803,1357.553,27.6,20240127T144237100000,XC,11783
46.4995913,8.3036878,1357.463,27.7,20240127T144237200000,XC,11783
46.4995967,8.3036962,1357.37,28.8,20240127T144237300000,XC,11783
46.4996019,8.3037038,1357.372,29.1,20240127T144237400000,XC,11783
46.4996071,8.3037102,1357.407,28.6,20240127T144237500000,XC,11783
46.4996128,8.3037164,1357.573,28.7,20240127T144237600000,XC,11783
46.4996179,8.3037217,1357.774,27.5,20240127T144237700000,XC,11783
46.4996227,8.3037273,1357.881,26.6,20240127T144237800000,XC,11783
46.4996281,8.303733,1357.999,26.5,20240127T144237900000,XC,11783
46.4996332,8.3037389,1357.939,26.5,20240127T144238000000,XC,11783
46.4996381,8.3037451,1357.766,26.7,20240127T144238100000,XC,11783
